company_id,jobview_url,Position(Company),Description
810115442,https://www.linkedin.com/jobs/view/810115442/,Associate Consultant,Prospects would typically be Regulatory Compliance Services team members who will be a part of handling and supporting regulatory compliance related matters. Consistently ...
829984546,https://www.linkedin.com/jobs/view/829984546/,OSS,"Business Requirements &#x2013; Lead and ensure effective Business. High Level Design/Low Level Design &#x2013; Lead all technical activities in. With Business stakeholders, capture As-Is ..."
845210427,https://www.linkedin.com/jobs/view/845210427/,OPENING IN COLLECTIONS PROCESS // SALARY UPTO 40K // UNLIMITED INCENTIVES,"Skills: call center,Voice Process,International Call Center,Inbound,Outbound,AMEX,American Express,Bank Of America,Genpact,BOA,CONVERGYS,DELL,WNS,Accenture,HCL,IBM,Wipro,HP,..."
845227061,https://www.linkedin.com/jobs/view/845227061/,Fresher BPO / Freshers / BPO/ JOB/ Customer Service/ Collection Process,"Skills: call center,Voice Process,International Call Center,Inbound,Outbound,BARCLAYS,JOHN KEELLS,CONVERGYS,DELL,Genpact,Accenture,HCL,IBM,WNS,ENCORE,ELI,IGT,EXL,HSBC,Bank Of ..."
729782230,https://www.linkedin.com/jobs/view/729782230/,Hindustan Times - Chartered Accountant - Finance Trainee (0-1 yrs) Delhi NCR,"Preferably from Big 4 like E&amp;Y, KPMG, Deloitte, PwC or Grand Thorton for article ship or for experience.- The last batch of CA graduated in Nov- 17.- CA First Attempt ..."
634877873,https://www.linkedin.com/jobs/view/634877873/,Associate Director/Manager,Maintaining business contacts at middle/senior levels (i.e. it is our expectation that manager will make a positive commitment to maintaining contact with people they meet on ...
634877964,https://www.linkedin.com/jobs/view/634877964/,Associate Consultant - Forensic,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
634877891,https://www.linkedin.com/jobs/view/634877891/,Senior- Spanish,Experience of business research using the majority of databases including Google and Company reported filings and documents. Conducting research using a variety of other online ...
598363331,https://www.linkedin.com/jobs/view/598363331/,R2R Accountant,Excellent communication skills and proven capability to work in an international environment under different regulations. Experience in Oracle / SAP Financials system. 2-3 years...
598362297,https://www.linkedin.com/jobs/view/598362297/,ICO COE – Accounting Analyst,"Strong organizational skills with ability to perform multiple tasks in a fast-paced environment, consistently meeting deadlines with accurate &amp; detailed results. Requires strong..."
801404068,https://www.linkedin.com/jobs/view/801404068/,Analyst - Transfer Pricing,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
797719416,https://www.linkedin.com/jobs/view/797719416/,Executive - Coporate Tax,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
803299967,https://www.linkedin.com/jobs/view/803299967/,Finance Manager - Advisory Management,The rolling forecast model and budget accurately reflects the operational. Closely with the business&#x2019;s determining robust assumptions to drive the rolling. The forecast ...
827613713,https://www.linkedin.com/jobs/view/827613713/,Filenet Administrator,"Installation of as many of the following products as possible: CPE, ICN, ICM, FileNet P8 suite of products in a distributed environment. IER, ICC, IBM connections, Datacap, ..."
819672862,https://www.linkedin.com/jobs/view/819672862/,Manager/ Senior Manager : Mumbai,Have a minimum of 6+ years post qualification experience in Statutory Audit in a similar environment (Audit and Accounting firms) Candidates should expect minimum 3 rounds of ...
814726021,https://www.linkedin.com/jobs/view/814726021/,Senior Associate- Resolution SSG,"Experience of working on Corporate debt resolution process as per the provision of the Insolvency and Bankruptcy Code, 2016. Experience of working on Corporate debt resolution ..."
866815124,https://www.linkedin.com/jobs/view/866815124/,Urgent Opening as CMMI Consultant at Airoli,We request you to go through the JD if this job description suit your profile you looking for a change then revert with following details.. Prior experience of CMMi ...
677387891,https://www.linkedin.com/jobs/view/677387891/,Executive/ Sr. Executive - Contracts,Work with Director &#x2013; NQ&amp;RM in implementing the firm&#39;s risk management policies relating to engagement contracts in a manner that fulfills the mission and strategic goals of ...
636298994,https://www.linkedin.com/jobs/view/636298994/,"Senior Executive - Graphic Designing - Illustrator, InDesign","Skill Sets required: Experienced in Photoshop, Illustrator, InDesign, Adobe, PPT. Conceptualize themes, design templates for mailers and communications. Content owners, design ..."
680624235,https://www.linkedin.com/jobs/view/680624235/,Administrator/ Analyst - Global Marketing Compliance,"1-4 years of work experience in an editing or content writing role. Strong soft skills like; interpersonal skills, team skills, Press releases, among others &#x2013; from a brand and ..."
636298996,https://www.linkedin.com/jobs/view/636298996/,"Senior/AM-Proffessional Independence, Risk Management",To 7 Years of experience. Experience in working on statutory. Good communication skills (oral and written) Mso-fareast-font-family:&quot;Times New Roman&quot;&#x200b;&quot;&#x200b;&gt;Replying to queries ...
634881204,https://www.linkedin.com/jobs/view/634881204/,Executive- SSG IP Advisory,TBCRoles and ResponsibilitiesQualifications And SkillsExperience and Background
634881035,https://www.linkedin.com/jobs/view/634881035/,Associate Director,"Demonstrate and apply strong IT controls testing and documentation skills, inspire teamwork and responsibility with engagement team members, and use current technology and tools..."
634880376,https://www.linkedin.com/jobs/view/634880376/,Manager- SSG IGH,TBCRoles and ResponsibilitiesQualifications And SkillsExperience and Background
634880318,https://www.linkedin.com/jobs/view/634880318/,Manager SSG,TBCRoles and ResponsibilitiesQualifications And SkillsExperience and Background
634879856,https://www.linkedin.com/jobs/view/634879856/,Consultant- KPMG Academy,TBCRoles and ResponsibilitiesQualifications And SkillsExperience and Background
634877914,https://www.linkedin.com/jobs/view/634877914/,Consultant - Forensic,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
634880405,https://www.linkedin.com/jobs/view/634880405/,Oracle sales,Good Sales Experience in ERP (especially Oracle) Overall experience &#x2013; 8 &#x2013; 12 Years. Candidate should have around 8 &#x2013; 10 Years of selling Oracle application implementation ...
756786355,https://www.linkedin.com/jobs/view/756786355/,RC : Senior : Internal Audit,"Reviewing tool output to ensure KPMG proprietary solutions are in line with regulations and meet/exceed project benchmarks. Assessing, based on documents provided, adequacy of ..."
634878949,https://www.linkedin.com/jobs/view/634878949/,Executive - .Net,"We are seeking a .NET developer with a minimum 2 years of experience and responsible for building web applications, reports using C#.NET and SSRS. Knowledge of JavaScript, ..."
868137585,https://www.linkedin.com/jobs/view/868137585/,Consultant/Assistant Manager/Manager-,Experience of leading teams of at least 3 &#x2013; 4 team members for Manager level. Possess strong data analytics skills and knowledge of advanced data analytical tools will be an ...
850842728,https://www.linkedin.com/jobs/view/850842728/,BPO- TECHNICAL PROCESS|SALARY 14K TO 27K|YERWADA LOCATION|CALL SASHA 7420037070,"Skills: International process,voice calling,Voice Process,US,UK,call center executive,international call center,bpo,kpo,ITES,technical process,Technical Support,wns,techm,3g,..."
845231240,https://www.linkedin.com/jobs/view/845231240/,BPO- EMAIL ANS CHAT|14 K TO 30 K SALARY|PUNE LOCATION| CALL SASHA 7420037070,"Skills: graduates, undergraduates,content writing, freshers, content writer,web chat, email and chat, underwriting,wns, non voice, semi voice, ibm, tcs, infosys, mphasis, first ..."
845238715,https://www.linkedin.com/jobs/view/845238715/,BPO- CUSTOMER CARE ADVISOR| 18K TO 28K SALARY| PUNE LOCATION| CALL SASHA 7420037070,"Skills: GRADUATE,UNDERGRADUATE,SSC,INTERNATIONAL PROCESS,BPO,BPO Executive,CUSTOMER CARE EXECUTIVE,CCE,WNS,EXL,FAREPORTAL,KPMG,KPO,IRO,QED,MPHASIS,INFOSYS,CAPITA,I RESEARCH,AM ..."
867935359,https://www.linkedin.com/jobs/view/867935359/,Assistant Manager : Mumbai,"3 - 5 years or more experience in working in statutory audit or in a similar environment (Audit and Accounting firms). Have strong soft skills like leadership, inter personal, ..."
868174958,https://www.linkedin.com/jobs/view/868174958/,Associate Sales Operations,This is a fast-paced and timeline-driven role that requires the candidate to have excellent analytical and logical skills; and good process management skills. Good communication...
881927087,https://www.linkedin.com/jobs/view/881927087/,Investment Associate - Private Investment Firm - IIT/IIM/ISB/XLRI (2-5 yrs) Delhi,"2-5 years of prior work experience with leading strategy consulting firms such as McKinsey, Bain &amp; Company, BCG, KPMG, Accenture etc. Associates will work with other specialists..."
881903616,https://www.linkedin.com/jobs/view/881903616/,Investment Associate - Private Investment Firm - IIT/IIM/ISB/XLRI (2-5 yrs) Delhi,"2-5 years of prior work experience with leading strategy consulting firms such as McKinsey, Bain &amp; Company, BCG, KPMG, Accenture etc. Associates will work with other specialists..."
837930265,https://www.linkedin.com/jobs/view/837930265/,KGS-Senior Analyst-Research-Gurgaon,"The candidate must have 2-4 years of relevant experience in a similar role, particularly in a leading consulting firm. Strong numerical, analytical and strategic thinking skills..."
818514842,https://www.linkedin.com/jobs/view/818514842/,Aranca - Senior Analyst - Fixed Income Credit Research (3-6 yrs) Mumbai,"Hands on experience in high yield, and distressed debt credit- Knowledge/experience in other areas of credit research is desirable- Since our inception in 2003, the company has ..."
829983566,https://www.linkedin.com/jobs/view/829983566/,"Assistant Manager - .Net 3.5, 4.0","Skills: DHTML using JQuery, JavaScript, CSS. Good communication skills in English and good technical documentation. Good hands on experience in databases primarily in SQL Server."
807539344,https://www.linkedin.com/jobs/view/807539344/,KGS Associate Consultant Global M&A,Liaising with different databases for KPMG deal submission. Execute &#x201c;potential client&#x201d; mapping exercises by identifying potential M&amp;A clients for KPMG&#x2019;s member firms. We are ...
752248239,https://www.linkedin.com/jobs/view/752248239/,Aranca - Senior Analyst/Analyst - Fixed Income Credit Research (2-5 yrs) Mumbai,"Hands on experience in high yield, and distressed debt credit- Knowledge/experience in other areas of credit research is desirable- Since our inception in 2003, the company has ..."
684184200,https://www.linkedin.com/jobs/view/684184200/,KGS-Administrator-Resource Mangement-Gurgaon,Ensuring skills database and mini-bios are updated on an ongoing basis subject to resources completing engagements. Liaising with client facing staff regarding their ongoing ...
663333987,https://www.linkedin.com/jobs/view/663333987/,Assistant Manager- Dot Net,"Experienced in .NET based development: C#, ASP.NET, MVC, Entity Framework, LINQ, ETL, and web development skills: DHTML using JQuery, JavaScript, CSS. Good hands on experience ..."
634881102,https://www.linkedin.com/jobs/view/634881102/,KGS-Administrator-AMS-Gurgaon,"Update master deployment file to ensure we can track users who have been assigned a license, completed training/ Risk declaration and who has been given access to CRM. Liaise ..."
634880361,https://www.linkedin.com/jobs/view/634880361/,KGS-Analyst-Resource Management-Gurgaon,"To act as dedicated support to onshore Resource Managers with all aspects of the administration of RETAIN and other associated Resource Management tasks like MI, maintaining ..."
634877898,https://www.linkedin.com/jobs/view/634877898/,KGS-Business Associate-Resource Management- Gurgaon,"To act as dedicated support to onshore Resource Managers with all aspects of the administration of RETAIN and other associated Resource Management tasks like MI, maintaining ..."
634881218,https://www.linkedin.com/jobs/view/634881218/,"Infrasturcture, Government and Healthcare - Blockchain Technology",Looking for Developer profiles to Lead Architects. Should have worked on Integration processes.
867929199,https://www.linkedin.com/jobs/view/867929199/,Analyst - CF,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
634881161,https://www.linkedin.com/jobs/view/634881161/,Staff Accountant,"Candidates would be required to go through 3 rounds of personal interviews to assess clarity on concepts, communication skills and attitude. Excellent communication and ..."
634880350,https://www.linkedin.com/jobs/view/634880350/,Staff Accountant-Ahmedabad,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
839411844,https://www.linkedin.com/jobs/view/839411844/,Consultant - IBM Datacap developer (immediate joiners only),"We are looking for early joiners. Hands-on application development using variousdatacap functions like OCR, ICR, APT, webservice integration, complex rules,export etc. Basic ..."
839698573,https://www.linkedin.com/jobs/view/839698573/,KGS- Assistant Manager-Shared Services and Outsourcing Advisory,Should ideally have experience in working on large outsourcing projects/deals for global clients in business process areas (Finance/Procurement/HR) with sound knowledge of one ...
861238598,https://www.linkedin.com/jobs/view/861238598/,Associate Consultant / Consultant - Financial Due Diligence,"The candidate must have 2 to 4 years of relevant experience in a similar role, particularly in a professional services firm / third-party KPO/ /internal research/strategy teams ..."
815025771,https://www.linkedin.com/jobs/view/815025771/,KGS- Consultant- Operations Support,"The candidate must have 4-6 years of relevant experience in a similar role, particularly in a professional services firm / consulting / Big 4 / Financial Industry. Good to have ..."
815027179,https://www.linkedin.com/jobs/view/815027179/,KGS- Associate Consultant- Source Project Delivery,"It equips KPMG teams with collective experiences and brings together the best of our practitioners&#39;&#x200b; thinking from around the world, accelerating and increasing the value ..."
823219828,https://www.linkedin.com/jobs/view/823219828/,"Assistant Manager - Qlikview/Qliksense, MSSQL","Data analysis skills to analyze business areas, understand source systems&#x2019;. Skills with ETL tools such as SQL Server Integration Services, Informatica. Understanding and hands ..."
856567750,https://www.linkedin.com/jobs/view/856567750/,Senior Manager - Audit Business,7+ years of experience with a Big 4 in a client facing environment working with corporate and/or international clients. Business writing and presentation skills both oral and ...
844409455,https://www.linkedin.com/jobs/view/844409455/,GSOC Azure Associate Consultant,"1.6 Qualifications, experience and skills &#x2014; Ability to read and understand system data including security event logs, system logs, application logs, and device logs, on MS ..."
823217768,https://www.linkedin.com/jobs/view/823217768/,GSOC Azure Consultant,The role holder is responsible for the continuous investigation of correlated security event feeds and the appropriate escalation in case of an identified security incident. 1.6...
864679904,https://www.linkedin.com/jobs/view/864679904/,Consultant/Senior Consultant-Mining- S&O,Relevant (consulting/ professional services) experience largely in mining/metals industry (either pre or post MBA) Corporate Finance team of KPMG has developed a strong ...
735114908,https://www.linkedin.com/jobs/view/735114908/,MS CRM Developer,"4.5 and above, C#.Net, Java Script, WCF, Web API, JQuery and HTML. Communication skills with both internal team members and external business. Times New Roman&quot;&#x200b;;..."
811564024,https://www.linkedin.com/jobs/view/811564024/,Assistant Manager- IGH GA,TBCRoles and ResponsibilitiesQualifications And SkillsExperience and Background
789266527,https://www.linkedin.com/jobs/view/789266527/,Associate Consultant - UK Restructuring - Modeling,"To succeed in this demanding role you will need to demonstrate the following skills and experience: 1 - 2 years of work experience of Financial Analysis, Business Modelling. ..."
837979575,https://www.linkedin.com/jobs/view/837979575/,Senior Consultant/ Consultant,"Should have worked in Block Chain in specific they should have worked on POC, should have business Knowledge, Business Analyst. Candidate who have worked on Trade finance and ..."
837978907,https://www.linkedin.com/jobs/view/837978907/,Director,The candidate should have good experience on Business Development and People Management. Candidate who have worked on Trade finance and RPA intelligence in consulting ...
634879751,https://www.linkedin.com/jobs/view/634879751/,OFSAA ALM,"Work experience in Asset Liability Management area, awareness about the regulatory guidelines related to liquidity risk management (Liquidity Coverage Ratio, Net Stable Funding ..."
825399305,https://www.linkedin.com/jobs/view/825399305/,GSOC Vendor,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
823221525,https://www.linkedin.com/jobs/view/823221525/,KGS ::Consultant:: Deal Advisory,Perform configuration (development) changes to the tool to prepare for engagements and to resolve issues with the tool that may arise during engagements. Working collaboratively...
816144916,https://www.linkedin.com/jobs/view/816144916/,Manager,"Industrial Products domain, with experience in Consulting companies in the. Individual Should Have Had Work Experience In. With clients / or should have been a part of supply ..."
791317677,https://www.linkedin.com/jobs/view/791317677/,Assistant Manager-Pursuit Management,3+ years of experience in a similar role for a large multinational company &#x2013; experience in a professional services firm would be desirable. Demonstrated experience in bid ...
770900837,https://www.linkedin.com/jobs/view/770900837/,Associate Consultant Deal Advisory,"The team is on a high-growth trajectory, currently consisting of 26 professionals acting as an interface between our Global KPMG Infrastructure teams and KPMG Global Services. ..."
733794617,https://www.linkedin.com/jobs/view/733794617/,KGS-Senior Analyst- Financial Services Sector Research-Gurgaon,"Experience of conducting research on one or more of the following industries will be an additional advantage: Financial Services, Life Science and Healthcare, Industrial ..."
766613876,https://www.linkedin.com/jobs/view/766613876/,AD - M&A Tax,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
686575464,https://www.linkedin.com/jobs/view/686575464/,KGS:: Capability Hubs:: Marketing Services: Editorial:: Senior Analyst,The candidate must have 2&#x2013;3 years of relevant experience in a similar role (with a professional services/research firm/KPO would be an advantage). Excellent communication ...
650964788,https://www.linkedin.com/jobs/view/650964788/,KGS-Team Leader-Financial Services-Gurgaon,The candidate must have 5.5 to 7.5 years of research experience on the Financial Service industry (Banking/Insurance/Capital Markets/Investment Management) with a professional ...
677393128,https://www.linkedin.com/jobs/view/677393128/,KGS- Business Associate-AMS- Gurgaon,Work with your manager to affect the content represented on different marketing collaterals / channels to be the most beneficial and improve operational efficiencies for the team.
634879829,https://www.linkedin.com/jobs/view/634879829/,Consultant - Strategy,"Strong experience (at least 2-3 years) with strategy or transactions experience gained in corporate roles, strategic consulting or public sector organizations. Essential Skills ..."
634879827,https://www.linkedin.com/jobs/view/634879827/,KGS|MS|Senior Analyst-Content Editor,The candidate must have 2&#x2013;3 years of relevant experience in a similar role (with a professional services/research firm/KPO would be an advantage). Excellent communication ...
692147322,https://www.linkedin.com/jobs/view/692147322/,Analyst/Associate Consultant- IP Advisory,Support in finalization of accounts of the company at year and quarter end as the case may. Support in the resolution process from invitation of expression of interests till ...
634881038,https://www.linkedin.com/jobs/view/634881038/,"Senior Executive- GAAP, Reconciliation, General Ledger, Reporting","Firm, is the Indian member firm of KPMG International Cooperative (&#x201c;KPMG. Resources of a global network of firms, providing detailed knowledge of local. Business unit they ..."
644080891,https://www.linkedin.com/jobs/view/644080891/,KGS-Analyst-RPO-Gurgaon,"The candidate must have 1 to 3 years of relevant experience with primary focus on Candidates Sourcing, Lead Generation &amp; Internet Research in a similar role, particularly in a ..."
634881213,https://www.linkedin.com/jobs/view/634881213/,Associate Consultant - Benchmarking,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
634881057,https://www.linkedin.com/jobs/view/634881057/,RPO-Analyst-Gurgaon,"Build profiles of targeted individuals, competitor team and reporting structures, and develops organizational charts. Determine parameters for prioritizing candidates such as ..."
634880328,https://www.linkedin.com/jobs/view/634880328/,Business Associate-AMS-RAK- Gurgaon,Work with your manager to affect the content represented on different marketing collaterals / channels to be the most beneficial and improve operational efficiencies for the team.
634879981,https://www.linkedin.com/jobs/view/634879981/,Manager- IP Advisory,"Experience of working on Corporate debt resolution process as per the provision of the Insolvency and Bankruptcy Code, 2016. Experience of working on Corporate debt resolution ..."
634877840,https://www.linkedin.com/jobs/view/634877840/,Assistant Manager/Manager- Personal Independence Compliance Testing,"9 years of work experience in a compliance or regulatory role. Strong written and verbal skills. Leading the engagement teams in risk compliance with, especially in relation to ..."
634878889,https://www.linkedin.com/jobs/view/634878889/,Assistant Manager - Benchmarking,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
634878948,https://www.linkedin.com/jobs/view/634878948/,Assistant Manager-Technology (BA),Roles and ResponsibilitiesQualifications And SkillsExperience and Background
677393129,https://www.linkedin.com/jobs/view/677393129/,Assistant Manager- Collaboration-- Knowledge Management,"6-8 years&#x2019; experience in content writing, communications and social media collaboration. Extract key messages from Thought leadership and communicate in various forms like KM ..."
682529459,https://www.linkedin.com/jobs/view/682529459/,Executive/Senior: Jaipur,"Have 0 - 2 years post qualification experience in Statutory Assurance in a similar environment (Assurance and Accounting firms) Have strong soft skills like inter personal, team..."
864685054,https://www.linkedin.com/jobs/view/864685054/,Manager - Benchmarking,"Strong communication skills with the ability to explain technical concepts and analytics-driven findings to business people including clients and/or senior leaders of the firm, ..."
634877850,https://www.linkedin.com/jobs/view/634877850/,Consultant,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
837931201,https://www.linkedin.com/jobs/view/837931201/,KGS:: Assistant Manager ITO - Shared Services & Outsourcing Advisory,Should ideally have experience in working on large outsourcing projects/deals for global clients in IT Oursourcing domain (Infrastructure/Application) with sound knowledge in ...
881927086,https://www.linkedin.com/jobs/view/881927086/,Senior Investment Associate - Private Investment Firm (4-8 yrs) Mumbai,"2-5 years of prior work experience with leading strategy consulting firms such as McKinsey, Bain &amp; Company, BCG, KPMG, Accenture etc. Work closely with the senior management of ..."
881903618,https://www.linkedin.com/jobs/view/881903618/,Senior Investment Associate - Private Investment Firm (4-8 yrs) Mumbai,"2-5 years of prior work experience with leading strategy consulting firms such as McKinsey, Bain &amp; Company, BCG, KPMG, Accenture etc. Work closely with the senior management of ..."
848936380,https://www.linkedin.com/jobs/view/848936380/,Audit Assistant,"Have strong soft skills like inter personal skills, team skills, communication skills both verbal and written. The candidate will be expected to be a team member in large ..."
834952611,https://www.linkedin.com/jobs/view/834952611/,Executive/Senior Executive-System and Network Security,Times New Roman&quot;&#x200b;&quot;&#x200b;&gt;Should have hands on experience to conduct security. Times New Roman&quot;&#x200b;&quot;&#x200b;&gt;Conduct Security policy audit and study the gaps and. Times New Roman&quot;&#x200b;&quot;&#x200b;&gt;...
856568377,https://www.linkedin.com/jobs/view/856568377/,Information Risk Management in External Audit,"Solving skills, a strong drive and resilience and excellent documentation/ report writing. To end SAP/ Oracle GL implementation experience. Business process knowledge and ..."
856569089,https://www.linkedin.com/jobs/view/856569089/,GSOC Azure Team Lead,The role holder is responsible for the continuous investigation of correlated security event feeds and the appropriate escalation in case of an identified security incident. 1.6...
815025773,https://www.linkedin.com/jobs/view/815025773/,Analyst- GRCS- Campus,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
864682942,https://www.linkedin.com/jobs/view/864682942/,Associate - CF,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
834953365,https://www.linkedin.com/jobs/view/834953365/,Manager CRM,CRMRoles and ResponsibilitiesQualifications And SkillsExperience and Background
856570086,https://www.linkedin.com/jobs/view/856570086/,ECM Lead/Manager(immediate joiners only),"We are looking for early joiners. Hands on Experience on ECM/ BPM. Solution architecture, estimation, team management, client-handling, technical guidance to team. BE/B.Tech, ME..."
839411845,https://www.linkedin.com/jobs/view/839411845/,Consultant - FileNet Administrator(immediate joiners only),"We are looking for early joiners only. 4-6 Years of experience. Installation and administration of all Filenet suite of products like: CPE, ICN, ICM, Datacap."
834952609,https://www.linkedin.com/jobs/view/834952609/,Audit Associate,"Candidates should expect 1 round of group discussion, a written test and 2 rounds of personal interviews to assess clarity on concepts, communication skills and attitude. Strong..."
814723866,https://www.linkedin.com/jobs/view/814723866/,Oracle Financials,"GL implementation experience or at least 3 years of ORACLE support in Finance. Solving skills, a strong drive and resilience and excellent documentation/ report writing. ..."
816146575,https://www.linkedin.com/jobs/view/816146575/,IT Attestation,"Experience of Windows, Oracle, SAP, SQL or UNIX environments. Quickly and leverage skills in new situations. Quickly and leverage skills in new situations. Strong team working ..."
798980210,https://www.linkedin.com/jobs/view/798980210/,Executive - Tax,Must have work experience in Direct and Indirect tax during article ship. Experience level 0 to 1 year. Mso-list:l0 level1 lfo1&quot;&#x200b;&gt;4) Preparation of Income Tax audit. Of Income ...
798979613,https://www.linkedin.com/jobs/view/798979613/,Administrator - Tax,Interpersonal skills: verbal and written. Closing working with team members on preparation of information required for GST compliances. Closing working with team members on ...
742940607,https://www.linkedin.com/jobs/view/742940607/,Assistant Manager KM Content Management,"Hands-on with technology viz: SharePoint 2013, Adobe Experience Manager (AEM), SQL database, html5, javascript. Must be a team player with excellent team management skills. ..."
810115441,https://www.linkedin.com/jobs/view/810115441/,Manager- Markets,TBCRoles and ResponsibilitiesQualifications And SkillsExperience and Background
797560422,https://www.linkedin.com/jobs/view/797560422/,Executive- Content Management,Candidate will be responsible for web content updates on Adobe Experience Manager (AEM) Hands on experience on Content Management Platforms (Adobe AEM) 2 to 3 years of ...
761233031,https://www.linkedin.com/jobs/view/761233031/,Manager/Senior Manager - S&O,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
774665626,https://www.linkedin.com/jobs/view/774665626/,Director -FRM,"Professionals with industry experience and experience on PE Funds, Hedge Funds, US GAAP, accounting advisory, training, audit, due diligence, IFRS and securities offering ..."
796094126,https://www.linkedin.com/jobs/view/796094126/,Executive/Senior Executive- Markets GMC,Excellent in report writing skills and experience in handling market communication activities. 0-2 years of work experience in an editing or content writing role. Reviewing and ...
814722254,https://www.linkedin.com/jobs/view/814722254/,DSR – Private Real Estate Advisory - Manager,"Must possess strongresearch, quantitative, analytical, and strong problem solving skills.Demonstrated working experience in Real Estate advisory pertaining tovaluations, market ..."
759305710,https://www.linkedin.com/jobs/view/759305710/,Executive - M&A Tax,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
739363100,https://www.linkedin.com/jobs/view/739363100/,Executive/Sr Executive,"KPMG in India, a professional services firm, is the Indian member firm of KPMG International Cooperative (&#x201c;KPMG International.&#x201d;) was established in September 1993. KPMG is a ..."
774665628,https://www.linkedin.com/jobs/view/774665628/,KGS Associate Consultant Deal Advisory Valuations,"The candidate must have 2 to 4 years of working experience in either corporate roles, investment banks, or similar analytical/ deal experience, Financial Analysis, Valuation &amp; ..."
729728286,https://www.linkedin.com/jobs/view/729728286/,Senior Executive- BA,PMORoles and ResponsibilitiesQualifications And SkillsExperience and Background
730398594,https://www.linkedin.com/jobs/view/730398594/,Associate /Senior Associate,"Corporate Finance team of KPMG has developed a strong credibility in the marketplace for providing expert transaction advisory services with regard to mergers, acquisitions and ..."
689423844,https://www.linkedin.com/jobs/view/689423844/,Consultant-HR DD,We are currently seeking a Senior Associate for our HR Transactions-Services (HRTS) group within our Integration &amp; Separation practice&#x2026;&#x2026; etc.) Three (3) years of actuarial or ...
730900236,https://www.linkedin.com/jobs/view/730900236/,Manager,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
674167205,https://www.linkedin.com/jobs/view/674167205/,KGS-Analyst-Research-Gurgaon,"The candidate must have 0-1 years of relevant experience in a similar role, particularly in a leading consulting firm. Experience working with international clients. ..."
674166537,https://www.linkedin.com/jobs/view/674166537/,KGS-Business Associate-Research-Gurgaon,"Fresh campus pass-outs, or candidates with less than one year of work experience. Ability to manage time zone differences via effective use of telephone as well as e-mail ..."
634879982,https://www.linkedin.com/jobs/view/634879982/,Team Leader- Industrial Manufacturing-Gurgaon,"Connect with research users (advisors from KPMG member firms across the world) to understand project objectives, scope, and deliverables. Work collaboratively with onshore KPMG ..."
634877830,https://www.linkedin.com/jobs/view/634877830/,Team Leader-Marketing Servcies (PPT Speecialist)|RAK|KGS,0-1year of Business experience in a similar role for a large multinational company (Experience in a professional services firm would be an advantage) Ensure that each work ...
634879937,https://www.linkedin.com/jobs/view/634879937/,Consultant - DA Benchmarking,"Out of the box thinking, excellent communication and presentation skills. Help the team to create a repository of benchmarking data from secondary sources and KPMG client ..."
634877948,https://www.linkedin.com/jobs/view/634877948/,Consultant - Benchmarking,"Out of the box thinking, excellent communication and presentation skills. Help the team to create a repository of benchmarking data from secondary sources and KPMG client ..."
634879750,https://www.linkedin.com/jobs/view/634879750/,Analyst| AMS,0-1 year of Business experience in a similar role for a large multinational company (Experience in a professional services firm would be an advantage) Excellent written and ...
634880333,https://www.linkedin.com/jobs/view/634880333/,KGS|RAK| Business Associate,"Update master deployment file to ensure we can track users who have been assigned a license, completed training/ Risk declaration and who has been given access to CRM. Liaise ..."
666137181,https://www.linkedin.com/jobs/view/666137181/,Astrus | Trainee,Roles and ResponsibilitiesQualifications And SkillsExperience and Background
634881100,https://www.linkedin.com/jobs/view/634881100/,"Analyst/Administrator-Direct Tax, GST (Finance and Accounting)",Color:#44546A;mso-themecolor:text2&quot;&#x200b;&gt;Exceptional interpersonal skills: verbal. Color:#44546A;mso-themecolor:text2&quot;&#x200b;&gt;Closing working with team members on filing. Color:#44546A;...
656604862,https://www.linkedin.com/jobs/view/656604862/,KGS-Senior Analyst-AMS-Gurgaon,"Work closely with Sector or account teams, knowledge managers onsite as well as internal sector networks within RAK-KGS for supporting activities around global opportunity ..."
650967281,https://www.linkedin.com/jobs/view/650967281/,"Senior Analyst-AUTO DI- DA Research, Gurgaon","The candidate must have 2-4 years of relevant experience in a similar role, particularly in a leading consulting firm. Experience working within a dynamic environment across ..."
634881258,https://www.linkedin.com/jobs/view/634881258/,KGS - Analyst - Research,"The candidate must have 0-1 years of relevant experience in a similar role, particularly in a leading consulting firm. International consulting firm, Big 4, global investment ..."
634881225,https://www.linkedin.com/jobs/view/634881225/,KGS-Analyst-AMS-Gurgaon,0-1 year of Business experience in a similar role for a large multinational company (Experience in a professional services firm would be an advantage) Ensure that each work ...
